,id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
76135,59a13ceb,2020-09-03,6168347.0,186717.0,,94510661.0,,,,30296.0,9232.0,,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,63.8,67.13,63.99,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76136,59a13ceb,2020-09-04,6220448.0,187697.0,,95510759.0,,,,29879.0,9228.0,,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,63.8,67.13,63.99,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76137,59a13ceb,2020-09-05,6262701.0,188409.0,,96327782.0,,,,28845.0,9091.0,,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,63.8,67.13,63.99,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76138,59a13ceb,2020-09-06,6292699.0,188820.0,,96893869.0,,,,28369.0,9010.0,,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,63.8,67.13,63.99,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76139,59a13ceb,2020-09-07,6317865.0,189083.0,,97309127.0,,,,28589.0,8974.0,,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,63.8,67.13,63.99,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76140,59a13ceb,2020-09-08,6346807.0,189541.0,,97973605.0,,,,28951.0,8971.0,,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,63.8,67.13,63.99,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76141,59a13ceb,2020-09-09,6380139.0,190716.0,,98933342.0,,,,28775.0,8784.0,,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,63.8,67.13,63.99,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76142,59a13ceb,2020-09-10,6418200.0,191631.0,,100022025.0,,,,28065.0,8590.0,,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,63.8,67.13,63.99,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76143,59a13ceb,2020-09-11,6465767.0,192858.0,,101123043.0,,,,27368.0,8529.0,,-3.0,-2.0,-2.0,-4.0,-1.0,1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,63.8,67.13,63.99,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76144,59a13ceb,2020-09-12,6504871.0,193559.0,,101989357.0,,,,26512.0,8312.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,61.2,62.5,61.01,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76145,59a13ceb,2020-09-13,6538214.0,193958.0,,102617699.0,,,,26329.0,8261.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,61.2,62.5,61.01,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76146,59a13ceb,2020-09-14,6575101.0,194408.0,,103326930.0,,,,26788.0,8264.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,61.2,62.5,61.01,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76147,59a13ceb,2020-09-15,6614318.0,195689.0,,104295010.0,,,,26935.0,8158.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,61.2,62.5,61.01,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76148,59a13ceb,2020-09-16,6653586.0,196686.0,,105435366.0,,,,26372.0,8074.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,3.0,0.0,2.0,61.2,62.5,61.01,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76149,59a13ceb,2020-09-17,6698896.0,197535.0,,106593984.0,,,,26085.0,8025.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76150,59a13ceb,2020-09-18,6747783.0,198484.0,,107824213.0,,,,25833.0,7970.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76151,59a13ceb,2020-09-19,6789594.0,199154.0,,108763392.0,,,,25481.0,7833.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76152,59a13ceb,2020-09-20,6825950.0,199367.0,,109387997.0,,,,25543.0,7840.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76153,59a13ceb,2020-09-21,6880902.0,199797.0,,110139058.0,,,,26379.0,7856.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76154,59a13ceb,2020-09-22,6918293.0,200738.0,,111169463.0,,,,26440.0,7862.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76155,59a13ceb,2020-09-23,6959842.0,201828.0,,112375293.0,,,,26484.0,7861.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76156,59a13ceb,2020-09-24,7005046.0,202713.0,,113578605.0,,,,26407.0,7830.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76157,59a13ceb,2020-09-25,7059627.0,203566.0,,114709318.0,,,,26275.0,7813.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76158,59a13ceb,2020-09-26,7102322.0,204335.0,,115648976.0,,,,25904.0,7796.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76159,59a13ceb,2020-09-27,7139620.0,204602.0,,116246681.0,,,,25970.0,8067.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76160,59a13ceb,2020-09-28,7176980.0,204952.0,,116915108.0,,,,27021.0,7915.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76161,59a13ceb,2020-09-29,7220677.0,205878.0,,117900333.0,,,,27505.0,8043.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76162,59a13ceb,2020-09-30,7262735.0,206852.0,,119102012.0,,,,27669.0,8070.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76163,59a13ceb,2020-10-01,7309153.0,207699.0,,120327456.0,,,,27478.0,8005.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76164,59a13ceb,2020-10-02,7362733.0,208564.0,,121520344.0,,,,27407.0,7957.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76165,59a13ceb,2020-10-03,7410512.0,209273.0,,122496961.0,,,,27271.0,7964.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76166,59a13ceb,2020-10-04,7445575.0,209606.0,,123138477.0,,,,27871.0,8119.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76167,59a13ceb,2020-10-05,7507988.0,210035.0,,123946447.0,,,,28956.0,8332.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76168,59a13ceb,2020-10-06,7550850.0,210756.0,,125174661.0,,,,29999.0,8569.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76169,59a13ceb,2020-10-07,7603867.0,211752.0,,126588959.0,,,,30543.0,8638.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76170,59a13ceb,2020-10-08,7660249.0,212680.0,,128024046.0,,,,31015.0,8624.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76171,59a13ceb,2020-10-09,7719211.0,213595.0,,129426598.0,,,,31207.0,8723.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76172,59a13ceb,2020-10-10,7770859.0,214187.0,,130533269.0,,,,30981.0,8731.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76173,59a13ceb,2020-10-11,7815642.0,214606.0,,131281413.0,,,,31435.0,8819.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76174,59a13ceb,2020-10-12,7863658.0,214957.0,,132092522.0,,,,32780.0,9057.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76175,59a13ceb,2020-10-13,7918051.0,215783.0,,133158440.0,,,,33508.0,9412.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76176,59a13ceb,2020-10-14,7977904.0,216792.0,,134391289.0,,,,33936.0,9303.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76177,59a13ceb,2020-10-15,8043257.0,217585.0,,135698057.0,,,,34388.0,9478.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76178,59a13ceb,2020-10-16,8113721.0,218476.0,,137030071.0,,,,34641.0,9538.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76179,59a13ceb,2020-10-17,8166482.0,219154.0,,138151009.0,,,,34322.0,9516.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76180,59a13ceb,2020-10-18,8214364.0,219541.0,,138922174.0,,,,35016.0,9725.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76181,59a13ceb,2020-10-19,8279804.0,220058.0,,139798503.0,,,,36432.0,10075.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76182,59a13ceb,2020-10-20,8340398.0,220987.0,,141076726.0,,,,37414.0,10215.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76183,59a13ceb,2020-10-21,8404635.0,222195.0,,142557663.0,,,,38105.0,10437.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76184,59a13ceb,2020-10-22,8479765.0,223023.0,,144091477.0,,,,38849.0,10650.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76185,59a13ceb,2020-10-23,8565062.0,223953.0,,145558274.0,,,,39080.0,10712.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76186,59a13ceb,2020-10-24,8643641.0,224825.0,,146738672.0,,,,39341.0,10711.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76187,59a13ceb,2020-10-25,8703356.0,225164.0,,147532944.0,,,,39986.0,10853.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,64.06,66.2,64.29,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76188,59a13ceb,2020-10-26,8777994.0,225701.0,,148488181.0,,,,41336.0,11110.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76189,59a13ceb,2020-10-27,8852381.0,226684.0,,149829190.0,,,,42272.0,11434.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76190,59a13ceb,2020-10-28,8934263.0,227702.0,,151334105.0,,,,43487.0,11661.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76191,59a13ceb,2020-10-29,9024932.0,228706.0,,152820925.0,,,,44166.0,11827.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76192,59a13ceb,2020-10-30,9124800.0,229674.0,,154323343.0,,,,45075.0,11854.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76193,59a13ceb,2020-10-31,9209007.0,230512.0,,155544168.0,,,,45049.0,11887.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76194,59a13ceb,2020-11-01,9283202.0,230940.0,,156444102.0,,,,46054.0,12131.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76195,59a13ceb,2020-11-02,9377208.0,231480.0,,157461384.0,,,,47938.0,12594.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76196,59a13ceb,2020-11-03,9469624.0,232610.0,,158826714.0,,,,49028.0,12909.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76197,59a13ceb,2020-11-04,9577702.0,234226.0,,160460048.0,,,,50468.0,13002.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76198,59a13ceb,2020-11-05,9699051.0,235334.0,,162156934.0,,,,51790.0,13228.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76199,59a13ceb,2020-11-06,9831874.0,236582.0,,163835167.0,,,,52843.0,13357.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76200,59a13ceb,2020-11-07,9957805.0,237589.0,,165291740.0,,,,53822.0,13479.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
76201,59a13ceb,2020-11-08,10061128.0,238053.0,,166303301.0,,,,55716.0,14008.0,,-3.0,-2.0,-2.0,-3.0,-1.0,-1.0,-2.0,3.0,2.0,3.0,1.0,-4.0,0.0,2.0,61.98,62.5,61.9,62.5,1,United States,,,38.0,-97.0,326687501.0,USA,US,840.0,USD,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,United States,US,,USA
